2020-05-19 23:35:44,375 - server - DEBUG - [23:35:44.375368] {'start_x': 266.0, 'start_y': 326.0, 'end_x': 227.0, 'end_y': 304.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,392 - server - DEBUG - [23:35:44.392909] {'start_x': 227.0, 'start_y': 304.0, 'end_x': 196.0, 'end_y': 283.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,409 - server - DEBUG - [23:35:44.409183] {'start_x': 196.0, 'start_y': 283.0, 'end_x': 169.0, 'end_y': 258.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,426 - server - DEBUG - [23:35:44.426392] {'start_x': 169.0, 'start_y': 258.0, 'end_x': 158.0, 'end_y': 243.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,443 - server - DEBUG - [23:35:44.443356] {'start_x': 158.0, 'start_y': 243.0, 'end_x': 152.0, 'end_y': 228.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,458 - server - DEBUG - [23:35:44.458018] {'start_x': 152.0, 'start_y': 228.0, 'end_x': 150.0, 'end_y': 216.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,475 - server - DEBUG - [23:35:44.475862] {'start_x': 150.0, 'start_y': 216.0, 'end_x': 152.0, 'end_y': 203.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,491 - server - DEBUG - [23:35:44.491308] {'start_x': 152.0, 'start_y': 203.0, 'end_x': 167.0, 'end_y': 190.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,509 - server - DEBUG - [23:35:44.509092] {'start_x': 167.0, 'start_y': 190.0, 'end_x': 208.0, 'end_y': 175.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,525 - server - DEBUG - [23:35:44.525718] {'start_x': 208.0, 'start_y': 175.0, 'end_x': 264.0, 'end_y': 164.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,541 - server - DEBUG - [23:35:44.541725] {'start_x': 264.0, 'start_y': 164.0, 'end_x': 325.0, 'end_y': 163.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,558 - server - DEBUG - [23:35:44.558598] {'start_x': 325.0, 'start_y': 163.0, 'end_x': 393.0, 'end_y': 164.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,575 - server - DEBUG - [23:35:44.574934] {'start_x': 393.0, 'start_y': 164.0, 'end_x': 466.0, 'end_y': 180.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,592 - server - DEBUG - [23:35:44.592536] {'start_x': 466.0, 'start_y': 180.0, 'end_x': 518.0, 'end_y': 197.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,608 - server - DEBUG - [23:35:44.608253] {'start_x': 518.0, 'start_y': 197.0, 'end_x': 585.0, 'end_y': 223.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,625 - server - DEBUG - [23:35:44.625835] {'start_x': 585.0, 'start_y': 223.0, 'end_x': 616.0, 'end_y': 238.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,642 - server - DEBUG - [23:35:44.642761] {'start_x': 616.0, 'start_y': 238.0, 'end_x': 627.0, 'end_y': 244.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
2020-05-19 23:35:44,658 - server - DEBUG - [23:35:44.658175] {'start_x': 627.0, 'start_y': 244.0, 'end_x': 641.0, 'end_y': 252.0, 'width': 5, 'rgba': {'red': 0, 'green': 0, 'blue': 0, 'alpha': 255}}
